 time            v(adc0)         v(adc1)         v(adc2)         v(adc3)         v(adc4)         v(adc5)         v(adc6)         v(adc7)        
 7.74500000e-06  2.89271166e-09  2.89271169e-09  2.89272316e-09  2.89271161e-09  2.93961987e-09  2.93961994e-09  2.89271217e-09  2.89125363e-09 
 7.74509728e-06  4.38442355e-09  4.38442352e-09  4.38442365e-09  4.38442362e-09  4.07969342e-09  4.07969334e-09  4.38442361e-09  4.38595184e-09 
 7.74529183e-06  4.77928487e-09  4.77928487e-09  4.77928762e-09  4.77928463e-09  5.45902488e-09  5.45902487e-09  4.77928473e-09  4.77819707e-09 
 7.74568095e-06  4.82208166e-09  4.82208174e-09  4.82207552e-09  4.82208204e-09  4.00687134e-09  4.00687134e-09  4.82208198e-09  4.82274717e-09 
 7.74627197e-06  4.19764804e-09  4.19764797e-09  4.19765779e-09  4.19764768e-09  5.05410237e-09  5.05410238e-09  4.19764768e-09  4.19734657e-09 
 7.74738386e-06  5.31445723e-09  5.31445730e-09  5.31444504e-09  5.31445758e-09  4.45382982e-09  4.45382980e-09  5.31445758e-09  5.31453837e-09 
 7.74938386e-06  3.88176173e-09  3.88176164e-09  3.88177549e-09  3.88176139e-09  4.73923700e-09  4.73923695e-09  3.88176138e-09  3.88181054e-09 
 7.75138386e-06  5.56331919e-09  5.56331927e-09  5.56330374e-09  5.56331951e-09  4.71288975e-09  4.71288979e-09  5.56331954e-09  5.56313539e-09 
 7.75338386e-06  3.61643144e-09  3.61643135e-09  3.61644870e-09  3.61643107e-09  4.45595910e-09  4.45595908e-09  3.61643110e-09  3.61675481e-09 
 7.75538386e-06  5.84500816e-09  5.84500828e-09  5.84498893e-09  5.84500850e-09  5.02018449e-09  5.02018449e-09  5.84500850e-09  5.84454074e-09 
 7.75738386e-06  3.31854230e-09  3.31854221e-09  3.31856361e-09  3.31854196e-09  4.12492852e-09  4.12492850e-09  3.31854197e-09  3.31915776e-09 
 7.75938386e-06  6.15889248e-09  6.15889258e-09  6.15886893e-09  6.15889275e-09  5.37459599e-09  5.37459599e-09  6.15889282e-09  6.15812530e-09 
 7.76138386e-06  2.98891104e-09  2.98891101e-09  2.98893697e-09  2.98891080e-09  3.74755832e-09  3.74755828e-09  2.98891078e-09  2.98983322e-09 
 7.76338386e-06  6.50398135e-09  6.50398140e-09  6.50395285e-09  6.50398158e-09  5.77444080e-09  5.77444082e-09  6.50398160e-09  6.50290137e-09 
 7.76538386e-06  2.62869160e-09  2.62869156e-09  2.62872277e-09  2.62869138e-09  3.32577865e-09  3.32577861e-09  2.62869135e-09  2.62993175e-09 
 7.76738386e-06  6.87896873e-09  6.87896873e-09  6.87893467e-09  6.87896895e-09  6.21756480e-09  6.21756481e-09  6.87896899e-09  6.87756645e-09 
 7.76938386e-06  2.23933136e-09  2.23933135e-09  2.23936840e-09  2.23933117e-09  2.86194584e-09  2.86194576e-09  2.23933107e-09  2.24089732e-09 
 7.77138386e-06  7.28227639e-09  7.28227640e-09  7.28223618e-09  7.28227657e-09  6.70143009e-09  6.70143012e-09  7.28227664e-09  7.28054585e-09 
 7.77338386e-06  1.82252903e-09  1.82252903e-09  1.82257258e-09  1.82252884e-09  2.35875977e-09  2.35875973e-09  1.82252879e-09  1.82442473e-09 
 7.77538386e-06  7.71209525e-09  7.71209526e-09  7.71204819e-09  7.71209539e-09  7.22319347e-09  7.22319351e-09  7.71209545e-09  7.71003443e-09 
 7.77738386e-06  1.38019419e-09  1.38019416e-09  1.38024476e-09  1.38019401e-09  1.81918928e-09  1.81918924e-09  1.38019395e-09  1.38241966e-09 
 7.77938386e-06  8.16642487e-09  8.16642484e-09  8.16637056e-09  8.16642501e-09  7.77977696e-09  7.77977696e-09  8.16642505e-09  8.16403578e-09 
 7.78138386e-06  9.14408710e-10  9.14408718e-10  9.14466828e-10  9.14408582e-10  1.24640587e-09  1.24640585e-09  9.14408519e-10  9.16959929e-10 
 7.78338386e-06  8.64311086e-09  8.64311087e-09  8.64304879e-09  8.64311097e-09  8.36793048e-09  8.36793053e-09  8.64311104e-09  8.64039967e-09 
 7.78538386e-06  4.27390945e-10  4.27390957e-10  4.27457124e-10  4.27390876e-10  6.43724319e-10  6.43724307e-10  4.27390787e-10  4.30259614e-10 
 7.78738386e-06  9.13987943e-09  9.13987936e-09  9.13980904e-09  9.13987948e-09  8.98428755e-09  8.98428756e-09  9.13987959e-09  9.13685636e-09 
 7.78938386e-06 -7.85602095e-11 -7.85601669e-11 -7.84855284e-11 -7.85603031e-11  1.45508035e-11  1.45507984e-11 -7.85603606e-11 -7.53854038e-11 
 7.79138386e-06  9.65441394e-09  9.65441393e-09  9.65433495e-09  9.65441406e-09  9.62541357e-09  9.62541357e-09  9.65441409e-09  9.65109163e-09 
 7.79338386e-06 -6.01215394e-10 -6.01215356e-10 -6.01131984e-10 -6.01215480e-10 -6.37862032e-10 -6.37862038e-10 -6.01215541e-10 -5.97750037e-10 
 7.79538386e-06  1.01845786e-08  1.01845786e-08  1.01844907e-08  1.01845787e-08  1.02882460e-08  1.02882460e-08  1.01845787e-08  1.01809754e-08 
 7.79738386e-06 -1.13828017e-09 -1.13828018e-09 -1.13818768e-09 -1.13828028e-09 -1.31026242e-09 -1.31026243e-09 -1.13828034e-09 -1.13454478e-09 
 7.79938386e-06  1.07279278e-08  1.07279278e-08  1.07278307e-08  1.07279279e-08  1.09693541e-08  1.09693541e-08  1.07279279e-08  1.07240664e-08 
 7.80138386e-06 -1.68730207e-09 -1.68730212e-09 -1.68720044e-09 -1.68730219e-09 -1.99923015e-09 -1.99923020e-09 -1.68730228e-09 -1.68332128e-09 
 7.80338386e-06  1.12820080e-08  1.12820080e-08  1.12819016e-08  1.12820080e-08  1.16653356e-08  1.16653356e-08  1.12820081e-08  1.12779149e-08 
 7.80538386e-06 -2.24583195e-09 -2.24583196e-09 -2.24572099e-09 -2.24583203e-09 -2.70139356e-09 -2.70139357e-09 -2.24583208e-09 -2.24163419e-09 
 7.80738386e-06  1.18443792e-08  1.18443792e-08  1.18442637e-08  1.18443793e-08  1.23728552e-08  1.23728552e-08  1.18443793e-08  1.18400848e-08 
 7.80938386e-06 -2.81144393e-09 -2.81144397e-09 -2.81132376e-09 -2.81144397e-09 -3.41345961e-09 -3.41345957e-09 -2.81144402e-09 -2.80706154e-09 
 7.81138386e-06  1.24126344e-08  1.24126344e-08  1.24125097e-08  1.24126344e-08  1.30886672e-08  1.30886672e-08  1.24126345e-08  1.24081729e-08 
 7.81338386e-06 -3.38175353e-09 -3.38175353e-09 -3.38162442e-09 -3.38175362e-09 -4.13223440e-09 -4.13223443e-09 -3.38175364e-09 -3.37722257e-09 
 7.81538386e-06  1.29844156e-08  1.29844157e-08  1.29842822e-08  1.29844157e-08  1.38096340e-08  1.38096340e-08  1.29844157e-08  1.29798250e-08 
 7.81738386e-06 -3.95443352e-09 -3.95443357e-09 -3.95429580e-09 -3.95443361e-09 -4.85464020e-09 -4.85464023e-09 -3.95443360e-09 -3.94979339e-09 
 7.81938386e-06  1.35574296e-08  1.35574296e-08  1.35572877e-08  1.35574297e-08  1.45327409e-08  1.45327409e-08  1.35574296e-08  1.35527507e-08 
 7.82138386e-06 -4.52722717e-09 -4.52722721e-09 -4.52708119e-09 -4.52722723e-09 -5.57772856e-09 -5.57772855e-09 -4.52722722e-09 -4.52252064e-09 
 7.82338386e-06  1.41294591e-08  1.41294591e-08  1.41293092e-08  1.41294592e-08  1.52551082e-08  1.52551082e-08  1.41294592e-08  1.41247364e-08 
 7.82538386e-06 -5.09795980e-09 -5.09795987e-09 -5.09780613e-09 -5.09795981e-09 -6.29869096e-09 -6.29869096e-09 -5.09795980e-09 -5.09323277e-09 
 7.82738386e-06  1.46983743e-08  1.46983743e-08  1.46982171e-08  1.46983742e-08  1.59740008e-08  1.59740008e-08  1.46983742e-08  1.46936551e-08 
 7.82938386e-06 -5.66454832e-09 -5.66454830e-09 -5.66438775e-09 -5.66454828e-09 -7.01486715e-09 -7.01486713e-09 -5.66454826e-09 -5.65984963e-09 
 7.83138386e-06  1.52621407e-08  1.52621408e-08  1.52619771e-08  1.52621407e-08  1.66868346e-08  1.66868346e-08  1.52621407e-08  1.52574753e-08 
 7.83338386e-06 -6.22500907e-09 -6.22500907e-09 -6.22484252e-09 -6.22500902e-09 -7.72375052e-09 -7.72375050e-09 -6.22500900e-09 -6.22039018e-09 
 7.83538386e-06  1.58188272e-08  1.58188273e-08  1.58186580e-08  1.58188272e-08  1.73911814e-08  1.73911814e-08  1.58188272e-08  1.58142683e-08 
 7.83738386e-06 -6.77746433e-09 -6.77746434e-09 -6.77729276e-09 -6.77746424e-09 -8.42299230e-09 -8.42299226e-09 -6.77746424e-09 -6.77297919e-09 
 7.83938386e-06  1.63666107e-08  1.63666107e-08  1.63664371e-08  1.63666106e-08  1.80847724e-08  1.80847724e-08  1.63666106e-08  1.63622133e-08 
 7.84138386e-06 -7.32014678e-09 -7.32014678e-09 -7.31997140e-09 -7.32014669e-09 -9.11040363e-09 -9.11040364e-09 -7.32014668e-09 -7.31585148e-09 
 7.84338386e-06  1.69037803e-08  1.69037804e-08  1.69036035e-08  1.69037802e-08  1.87654990e-08  1.87654990e-08  1.69037802e-08  1.68996017e-08 
 7.84538386e-06 -7.85140294e-09 -7.85140295e-09 -7.85122504e-09 -7.85140287e-09 -9.78395646e-09 -9.78395644e-09 -7.85140283e-09 -7.84735582e-09 
 7.84738386e-06  1.74287406e-08  1.74287407e-08  1.74285620e-08  1.74287406e-08  1.94314133e-08  1.94314133e-08  1.74287406e-08  1.74248399e-08 
 7.84938386e-06 -8.36969582e-09 -8.36969587e-09 -8.36951677e-09 -8.36969576e-09 -1.04417827e-08 -1.04417827e-08 -8.36969574e-09 -8.36595678e-09 
 7.85138386e-06  1.79400132e-08  1.79400133e-08  1.79398342e-08  1.79400132e-08  2.00807265e-08  2.00807265e-08  1.79400131e-08  1.79364512e-08 
 7.85338386e-06 -8.87360566e-09 -8.87360576e-09 -8.87342705e-09 -8.87360562e-09 -1.10821725e-08 -1.10821725e-08 -8.87360558e-09 -8.87023635e-09 
 7.85538386e-06  1.84362372e-08  1.84362373e-08  1.84360595e-08  1.84362371e-08  2.07118072e-08  2.07118072e-08  1.84362371e-08  1.84330762e-08 
 7.85738386e-06 -9.36183048e-09 -9.36183053e-09 -9.36165395e-09 -9.36183044e-09 -1.17035718e-08 -1.17035718e-08 -9.36183037e-09 -9.35889389e-09 
 7.85938386e-06  1.89219115e-08  1.89219115e-08  1.89217365e-08  1.89219115e-08  2.13296202e-08  2.13296202e-08  1.89219114e-08  1.89192142e-08 
 7.86138386e-06 -9.83271544e-09 -9.83271547e-09 -9.83254270e-09 -9.83271540e-09 -1.23039840e-08 -1.23039840e-08 -9.83271536e-09 -9.83027548e-09 
 7.86338386e-06  1.93841346e-08  1.93841346e-08  1.93839644e-08  1.93841346e-08  2.19195882e-08  2.19195882e-08  1.93841345e-08  1.93819667e-08 
 7.86538386e-06 -1.02827379e-08 -1.02827379e-08 -1.02825709e-08 -1.02827378e-08 -1.28790831e-08 -1.28790832e-08 -1.02827378e-08 -1.02808607e-08 
 7.86738386e-06  1.98284758e-08  1.98284759e-08  1.98283124e-08  1.98284758e-08  2.24880226e-08  2.24880227e-08  1.98284758e-08  1.98269035e-08 
 7.86938386e-06 -1.07172308e-08 -1.07172308e-08 -1.07170714e-08 -1.07172307e-08 -1.34356405e-08 -1.34356405e-08 -1.07172307e-08 -1.07159818e-08 
 7.87138386e-06  2.02534591e-08  2.02534591e-08  2.02533042e-08  2.02534591e-08  2.30331646e-08  2.30331647e-08  2.02534591e-08  2.02525485e-08 
 7.87338386e-06 -1.11319708e-08 -1.11319708e-08 -1.11318211e-08 -1.11319708e-08 -1.39684529e-08 -1.39684529e-08 -1.11319707e-08 -1.11314165e-08 
 7.87538386e-06  2.06582965e-08  2.06582965e-08  2.06581524e-08  2.06582965e-08  2.35541121e-08  2.35541121e-08  2.06582964e-08  2.06581144e-08 
 7.87738386e-06 -1.15262241e-08 -1.15262241e-08 -1.15260862e-08 -1.15262240e-08 -1.44766844e-08 -1.44766844e-08 -1.15262240e-08 -1.15264314e-08 
 7.87938386e-06  2.10423062e-08  2.10423062e-08  2.10421749e-08  2.10423061e-08  2.40500924e-08  2.40500925e-08  2.10423061e-08  2.10429199e-08 
 7.88138386e-06 -1.18993609e-08 -1.18993609e-08 -1.18992370e-08 -1.18993608e-08 -1.49596256e-08 -1.49596257e-08 -1.18993607e-08 -1.19003971e-08 
 7.88338386e-06  2.14049087e-08  2.14049088e-08  2.14047926e-08  2.14049087e-08  2.45204572e-08  2.45204572e-08  2.14049086e-08  2.14063856e-08 
 7.88538386e-06 -1.22508518e-08 -1.22508518e-08 -1.22507442e-08 -1.22508517e-08 -1.54166879e-08 -1.54166880e-08 -1.22508516e-08 -1.22527843e-08 
 7.88738386e-06  2.17456233e-08  2.17456233e-08  2.17455246e-08  2.17456232e-08  2.49646756e-08  2.49646756e-08  2.17456231e-08  2.17480307e-08 
 7.88938386e-06 -1.25802641e-08 -1.25802641e-08 -1.25801751e-08 -1.25802640e-08 -1.58473977e-08 -1.58473977e-08 -1.25802639e-08 -1.25831604e-08 
 7.89138386e-06  2.20640635e-08  2.20640635e-08  2.20639845e-08  2.20640634e-08  2.53823288e-08  2.53823288e-08  2.20640633e-08  2.20674689e-08 
 7.89338386e-06 -1.28872572e-08 -1.28872572e-08 -1.28871890e-08 -1.28872570e-08 -1.62513900e-08 -1.62513900e-08 -1.28872569e-08 -1.28911843e-08 
 7.89538386e-06  2.23599329e-08  2.23599329e-08  2.23598761e-08  2.23599328e-08  2.57731037e-08  2.57731037e-08  2.23599327e-08  2.23644033e-08 
 7.89738386e-06 -1.31715781e-08 -1.31715781e-08 -1.31715333e-08 -1.31715780e-08 -1.66284024e-08 -1.66284024e-08 -1.31715779e-08 -1.31766029e-08 
 7.89938386e-06  2.26330208e-08  2.26330208e-08  2.26329885e-08  2.26330207e-08  2.61367872e-08  2.61367871e-08  2.26330206e-08  2.26386230e-08 
 7.90138386e-06 -1.34330573e-08 -1.34330573e-08 -1.34330383e-08 -1.34330572e-08 -1.69782695e-08 -1.69782694e-08 -1.34330571e-08 -1.34392463e-08 
 7.90338386e-06  2.28831975e-08  2.28831975e-08  2.28831923e-08  2.28831973e-08  2.64732591e-08  2.64732591e-08  2.28831972e-08  2.28899974e-08 
 7.90538386e-06 -1.36716041e-08 -1.36716041e-08 -1.36716133e-08 -1.36716040e-08 -1.73009158e-08 -1.73009158e-08 -1.36716039e-08 -1.36790229e-08 
 7.90738386e-06  2.31104097e-08  2.31104097e-08  2.31104339e-08  2.31104095e-08  2.67824876e-08  2.67824876e-08  2.31104094e-08  2.31184729e-08 
 7.90938386e-06 -1.38872016e-08 -1.38872016e-08 -1.38872415e-08 -1.38872014e-08 -1.75963509e-08 -1.75963509e-08 -1.38872013e-08 -1.38959153e-08 
 7.91138386e-06  2.33146758e-08  2.33146759e-08  2.33147321e-08  2.33146758e-08  2.70645221e-08  2.70645221e-08  2.33146756e-08  2.33240671e-08 
 7.91338386e-06 -1.40799025e-08 -1.40799025e-08 -1.40799755e-08 -1.40799024e-08 -1.78646629e-08 -1.78646628e-08 -1.40799022e-08 -1.40899753e-08 
 7.91538386e-06  2.34960819e-08  2.34960819e-08  2.34961725e-08  2.34960818e-08  2.73194881e-08  2.73194881e-08  2.34960817e-08  2.35068648e-08 
 7.91738386e-06 -1.42498243e-08 -1.42498243e-08 -1.42499329e-08 -1.42498242e-08 -1.81060130e-08 -1.81060129e-08 -1.42498240e-08 -1.42613194e-08 
 7.91938386e-06  2.36547761e-08  2.36547761e-08  2.36549035e-08  2.36547760e-08  2.75475812e-08  2.75475812e-08  2.36547758e-08  2.36670134e-08 
 7.92138386e-06 -1.43971449e-08 -1.43971449e-08 -1.43972915e-08 -1.43971449e-08 -1.83206297e-08 -1.83206297e-08 -1.43971446e-08 -1.44101244e-08 
 7.92338386e-06  2.37909650e-08  2.37909650e-08  2.37911316e-08  2.37909649e-08  2.77490620e-08  2.77490619e-08  2.37909647e-08  2.38047182e-08 
 7.92538386e-06 -1.45220982e-08 -1.45220982e-08 -1.45222852e-08 -1.45220981e-08 -1.85088038e-08 -1.85088038e-08 -1.45220979e-08 -1.45366230e-08 
 7.92738386e-06  2.39049087e-08  2.39049087e-08  2.39051169e-08  2.39049087e-08  2.79242504e-08  2.79242504e-08  2.39049084e-08  2.39202383e-08 
 7.92938386e-06 -1.46249691e-08 -1.46249691e-08 -1.46251989e-08 -1.46249691e-08 -1.86708829e-08 -1.86708828e-08 -1.46249688e-08 -1.46410989e-08 
 7.93138386e-06  2.39969168e-08  2.39969168e-08  2.39971689e-08  2.39969167e-08  2.80735207e-08  2.80735207e-08  2.39969165e-08  2.40138816e-08 
 7.93338386e-06 -1.47060903e-08 -1.47060903e-08 -1.47063652e-08 -1.47060902e-08 -1.88072662e-08 -1.88072662e-08 -1.47060900e-08 -1.47238833e-08 
 7.93538386e-06  2.40673440e-08  2.40673440e-08  2.40676425e-08  2.40673440e-08  2.81972966e-08  2.81972966e-08  2.40673437e-08  2.40860017e-08 
 7.93738386e-06 -1.47658373e-08 -1.47658373e-08 -1.47661595e-08 -1.47658372e-08 -1.89184000e-08 -1.89184000e-08 -1.47658370e-08 -1.47853503e-08 
 7.93938386e-06  2.41165863e-08  2.41165862e-08  2.41169333e-08  2.41165862e-08  2.82960465e-08  2.82960465e-08  2.41165859e-08  2.41369928e-08 
 7.94138386e-06 -1.48046247e-08 -1.48046247e-08 -1.48049967e-08 -1.48046247e-08 -1.90047732e-08 -1.90047732e-08 -1.48046244e-08 -1.48259129e-08 
 7.94338386e-06  2.41450766e-08  2.41450766e-08  2.41454744e-08  2.41450766e-08  2.83702790e-08  2.83702790e-08  2.41450762e-08  2.41672865e-08 
 7.94538386e-06 -1.48229027e-08 -1.48229027e-08 -1.48233265e-08 -1.48229027e-08 -1.90669122e-08 -1.90669122e-08 -1.48229023e-08 -1.48460197e-08 
 7.94738386e-06  2.41532817e-08  2.41532816e-08  2.41537325e-08  2.41532817e-08  2.84205382e-08  2.84205382e-08  2.41532813e-08  2.41773478e-08 
 7.94938386e-06 -1.48257311e-08 -1.48257311e-08 -1.48262090e-08 -1.48257311e-08 -1.91112768e-08 -1.91112769e-08 -1.48257307e-08 -1.48507359e-08 
 7.95138386e-06  2.41340074e-08  2.41340074e-08  2.41345131e-08  2.41340074e-08  2.84383237e-08  2.84383237e-08  2.41340070e-08  2.41599718e-08 
 7.95338386e-06 -1.48044210e-08 -1.48044209e-08 -1.48049549e-08 -1.48044209e-08 -1.91266327e-08 -1.91266327e-08 -1.48044206e-08 -1.48313574e-08 
 7.95538386e-06  2.41031381e-08  2.41031380e-08  2.41037008e-08  2.41031380e-08  2.84423681e-08  2.84423681e-08  2.41031376e-08  2.41310585e-08 
 7.95738386e-06 -1.47641253e-08 -1.47641254e-08 -1.47647175e-08 -1.47641254e-08 -1.91195187e-08 -1.91195187e-08 -1.47641249e-08 -1.47930420e-08 
 7.95938386e-06  2.40535624e-08  2.40535625e-08  2.40541843e-08  2.40535624e-08  2.84242592e-08  2.84242592e-08  2.40535620e-08  2.40834856e-08 
 7.96138386e-06 -1.47054159e-08 -1.47054159e-08 -1.47060680e-08 -1.47054159e-08 -1.90905732e-08 -1.90905732e-08 -1.47054154e-08 -1.47363554e-08 
 7.96338386e-06  2.39858771e-08  2.39858771e-08  2.39865598e-08  2.39858771e-08  2.83846450e-08  2.83846451e-08  2.39858765e-08  2.40178422e-08 
 7.96538386e-06 -1.46289115e-08 -1.46289116e-08 -1.46296253e-08 -1.46289115e-08 -1.90404533e-08 -1.90404532e-08 -1.46289110e-08 -1.46619118e-08 
 7.96738386e-06  2.39007174e-08  2.39007175e-08  2.39014627e-08  2.39007174e-08  2.83241923e-08  2.83241923e-08  2.39007169e-08  2.39347615e-08 
 7.96938386e-06 -1.45352550e-08 -1.45352550e-08 -1.45360321e-08 -1.45352550e-08 -1.89698363e-08 -1.89698363e-08 -1.45352544e-08 -1.45703522e-08 
 7.97138386e-06  2.37987286e-08  2.37987286e-08  2.37995380e-08  2.37987286e-08  2.82435959e-08  2.82435959e-08  2.37987280e-08  2.38348874e-08 
 7.97338386e-06 -1.44250934e-08 -1.44250934e-08 -1.44259354e-08 -1.44250934e-08 -1.88794468e-08 -1.88794468e-08 -1.44250929e-08 -1.44623226e-08 
 7.97538386e-06  2.36805595e-08  2.36805595e-08  2.36814345e-08  2.36805595e-08  2.81436065e-08  2.81436064e-08  2.36805589e-08  2.37188673e-08 
 7.97738386e-06 -1.42990733e-08 -1.42990733e-08 -1.42999817e-08 -1.42990732e-08 -1.87700435e-08 -1.87700434e-08 -1.42990727e-08 -1.43384691e-08 
 7.97938386e-06  2.35468469e-08  2.35468469e-08  2.35477892e-08  2.35468469e-08  2.80249814e-08  2.80249815e-08  2.35468464e-08  2.35873405e-08 
 7.98138386e-06 -1.41578186e-08 -1.41578186e-08 -1.41587951e-08 -1.41578186e-08 -1.86423825e-08 -1.86423824e-08 -1.41578180e-08 -1.41994199e-08 
 7.98338386e-06  2.33982029e-08  2.33982030e-08  2.33992141e-08  2.33982029e-08  2.78884758e-08  2.78884758e-08  2.33982024e-08  2.34409211e-08 
 7.98500000e-06 -1.39824738e-08 -1.39824738e-08 -1.39835284e-08 -1.39824738e-08 -1.84788398e-08 -1.84788399e-08 -1.39824732e-08 -1.40265871e-08 
 7.98520000e-06  4.44259896e-09  4.44259895e-09  4.44269027e-09  4.44259891e-09  4.45330526e-09  4.45330527e-09  4.44259890e-09  4.44552395e-09 
 7.98560000e-06  4.91275534e-09  4.91275541e-09  4.91266003e-09  4.91275543e-09  4.90985504e-09  4.90985501e-09  4.91275546e-09  4.90972711e-09 
 7.98640000e-06  4.38629401e-09  4.38629386e-09  4.38639087e-09  4.38629384e-09  4.38552303e-09  4.38552308e-09  4.38629386e-09  4.38936367e-09 
 7.98715030e-06  4.94749524e-09  4.94749533e-09  4.94739701e-09  4.94749535e-09  4.95201910e-09  4.95201910e-09  4.94749534e-09  4.94438861e-09 
 7.98769748e-06  4.34755578e-09  4.34755587e-09  4.34765563e-09  4.34755587e-09  4.33814564e-09  4.33814561e-09  4.34755585e-09  4.35070166e-09 
 7.98811443e-06  4.99344810e-09  4.99344794e-09  4.99334705e-09  4.99344810e-09  5.00884144e-09  5.00884146e-09  4.99344812e-09  4.99026869e-09 
 7.98850989e-06  4.28864582e-09  4.28864589e-09  4.28874707e-09  4.28864561e-09  4.26744628e-09  4.26744635e-09  4.28864564e-09  4.29184304e-09 
 7.98885199e-06  5.13350022e-09  5.13350032e-09  5.13339951e-09  5.13350045e-09  5.16072179e-09  5.16072171e-09  5.13350054e-09  5.13030294e-09 
 7.98908032e-06  3.53764331e-09  3.53764321e-09  3.53774193e-09  3.53764318e-09  3.50413012e-09  3.50413013e-09  3.53764306e-09  3.54073803e-09 
 7.98931880e-06  7.99777291e-09  7.99777299e-09  7.99767805e-09  7.99777294e-09  8.03060382e-09  8.03060381e-09  7.99777302e-09  7.99506142e-09 
 7.98948797e-06 -9.42296812e-09 -9.42296800e-09 -9.42288042e-09 -9.42296818e-09 -9.43205541e-09 -9.43205535e-09 -9.42296802e-09 -9.42178244e-09 
 7.98966817e-06  4.33785161e-08  4.33785160e-08  4.33784363e-08  4.33785161e-08  4.33319622e-08  4.33319620e-08  4.33785159e-08  4.33801364e-08 
 7.98986546e-06 -7.45249758e-08 -7.45249758e-08 -7.45249034e-08 -7.45249758e-08 -7.43975381e-08 -7.43975380e-08 -7.45249756e-08 -7.45301824e-08 
 7.99000000e-06  1.79247487e-07  1.79247487e-07  1.79247422e-07  1.79247487e-07  1.78965939e-07  1.78965939e-07  1.79247487e-07  1.79258245e-07 
 7.99002198e-06 -2.40046313e-07 -2.40046313e-07 -2.40046285e-07 -2.40046313e-07 -2.39869360e-07 -2.39869360e-07 -2.40046312e-07 -2.40072942e-07 
 7.99006594e-06  2.93205451e-07  2.93205451e-07  2.93205356e-07  2.93205451e-07  2.93389320e-07  2.93389320e-07  2.93205452e-07  2.93350791e-07 
 7.99015386e-06 -2.49316192e-07 -2.49316192e-07 -2.49316078e-07 -2.49316192e-07 -2.49808909e-07 -2.49808909e-07 -2.49316195e-07 -2.49596230e-07 
 7.99032970e-06  2.31878145e-07  2.31878145e-07  2.31878032e-07  2.31878145e-07  2.32542289e-07  2.32542289e-07  2.31878149e-07  2.32249163e-07 
 7.99068137e-06 -2.07754337e-07 -2.07754337e-07 -2.07754228e-07 -2.07754337e-07 -2.08506805e-07 -2.08506805e-07 -2.07754342e-07 -2.08176492e-07 
 7.99138472e-06  2.09439910e-07  2.09439910e-07  2.09439804e-07  2.09439910e-07  2.10236848e-07  2.10236848e-07  2.09439915e-07  2.09888861e-07 
 7.99257292e-06 -1.95544946e-07 -1.95544946e-07 -1.95544843e-07 -1.95544946e-07 -1.96368301e-07 -1.96368301e-07 -1.95544952e-07 -1.96010134e-07 
 7.99446152e-06  2.01963927e-07  2.01963927e-07  2.01963825e-07  2.01963927e-07  2.02803913e-07  2.02803912e-07  2.01963933e-07  2.02439457e-07 
 7.99646152e-06 -1.89897965e-07 -1.89897965e-07 -1.89897865e-07 -1.89897965e-07 -1.90753671e-07 -1.90753671e-07 -1.89897971e-07 -1.90383355e-07 
 7.99846152e-06  1.96456115e-07  1.96456115e-07  1.96456016e-07  1.96456115e-07  1.97327540e-07  1.97327540e-07  1.96456121e-07  1.96951445e-07 
 8.00046152e-06 -1.84370389e-07 -1.84370389e-07 -1.84370292e-07 -1.84370389e-07 -1.85257543e-07 -1.85257543e-07 -1.84370395e-07 -1.84875745e-07 
 8.00246152e-06  1.90910808e-07  1.90910809e-07  1.90910713e-07  1.90910809e-07  1.91813685e-07  1.91813685e-07  1.90910815e-07  1.91426266e-07 
 8.00446152e-06 -1.78809353e-07 -1.78809353e-07 -1.78809260e-07 -1.78809353e-07 -1.79727954e-07 -1.79727954e-07 -1.78809360e-07 -1.79334993e-07 
 8.00646152e-06  1.85335987e-07  1.85335987e-07  1.85335895e-07  1.85335987e-07  1.86270300e-07  1.86270300e-07  1.85335994e-07  1.85871879e-07 
 8.00846152e-06 -1.73222662e-07 -1.73222662e-07 -1.73222572e-07 -1.73222662e-07 -1.74172685e-07 -1.74172685e-07 -1.73222669e-07 -1.73768882e-07 
 8.01046152e-06  1.79739280e-07  1.79739280e-07  1.79739193e-07  1.79739280e-07  1.80704994e-07  1.80704994e-07  1.79739288e-07  1.80295892e-07 
 8.01246152e-06 -1.67617772e-07 -1.67617772e-07 -1.67617687e-07 -1.67617772e-07 -1.68599167e-07 -1.68599167e-07 -1.67617780e-07 -1.68184845e-07 
 8.01446152e-06  1.74127974e-07  1.74127974e-07  1.74127891e-07  1.74127974e-07  1.75125025e-07  1.75125025e-07  1.74127982e-07  1.74705567e-07 
 8.01646152e-06 -1.62001799e-07 -1.62001799e-07 -1.62001718e-07 -1.62001799e-07 -1.63014490e-07 -1.63014490e-07 -1.62001807e-07 -1.62589976e-07 
 8.01846152e-06  1.68509013e-07  1.68509013e-07  1.68508935e-07  1.68509013e-07  1.69537315e-07  1.69537315e-07  1.68509021e-07  1.69107827e-07 
 8.02046152e-06 -1.56381518e-07 -1.56381518e-07 -1.56381442e-07 -1.56381518e-07 -1.57425408e-07 -1.57425408e-07 -1.56381527e-07 -1.56991027e-07 
 8.02246152e-06  1.62889007e-07  1.62889007e-07  1.62888934e-07  1.62889007e-07  1.63948449e-07  1.63948449e-07  1.62889016e-07  1.63509258e-07 
