 yes             code            v(sb0)          v(sb1)          v(sb2)          v(sb3)          v(sb4)          v(sb5)          v(sb6)          v(sb7)          i(vib)          i(visense)      i(vidump)       v(q)            v(qbar)        
 1.00000000e+00  1.90000000e+02  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  5.45643708e-06  3.95708961e-06  1.49933938e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  1.91000000e+02  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  5.45643659e-06  3.97634822e-06  1.48008027e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  1.92000000e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643551e-06  4.04394562e-06  1.41248180e-06  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  1.93000000e+02  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643555e-06  4.01695634e-06  1.43947111e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  1.94000000e+02  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643500e-06  4.03844821e-06  1.41797870e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  1.95000000e+02  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643475e-06  4.03581863e-06  1.42060802e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  1.96000000e+02  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643388e-06  4.08155307e-06  1.37487272e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  1.97000000e+02  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643379e-06  4.06616047e-06  1.39026523e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  1.98000000e+02  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643306e-06  4.09961389e-06  1.35681108e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  1.99000000e+02  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643264e-06  4.10846721e-06  1.34795733e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.00000000e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643154e-06  4.16824894e-06  1.28817450e-06  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.01000000e+02  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643155e-06  4.14458504e-06  1.31183841e-06  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.02000000e+02  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643086e-06  4.17222065e-06  1.28420212e-06  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.03000000e+02  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45643052e-06  4.17414758e-06  1.28227484e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.04000000e+02  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642943e-06  4.22827463e-06  1.22814671e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.05000000e+02  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642928e-06  4.21641356e-06  1.24000762e-06  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.06000000e+02  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642835e-06  4.25777792e-06  1.19864234e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.07000000e+02  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642781e-06  4.27240476e-06  1.18401495e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.08000000e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642639e-06  4.34361545e-06  1.11280284e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.09000000e+02  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642654e-06  4.31182581e-06  1.14459264e-06  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.10000000e+02  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642581e-06  4.33684577e-06  1.11957195e-06  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.11000000e+02  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642552e-06  4.33358715e-06  1.12283027e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.12000000e+02  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642432e-06  4.38731088e-06  1.06910534e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.13000000e+02  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642426e-06  4.36907863e-06  1.08733754e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.14000000e+02  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642327e-06  4.40854605e-06  1.04786912e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.15000000e+02  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642274e-06  4.41901556e-06  1.03739908e-06  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.16000000e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642118e-06  4.48997593e-06  9.66437152e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.17000000e+02  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642129e-06  4.46196686e-06  9.94446335e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.18000000e+02  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45642035e-06  4.49497554e-06  9.61436721e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.19000000e+02  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45641994e-06  4.49741461e-06  9.58997227e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.20000000e+02  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45641841e-06  4.56231692e-06  8.94093398e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.21000000e+02  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45641828e-06  4.54835251e-06  9.08057673e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.22000000e+02  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45641699e-06  4.59828081e-06  8.58128079e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.23000000e+02  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  5.45641626e-06  4.61621154e-06  8.40196624e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.24000000e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45641425e-06  4.70254206e-06  7.53864096e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.25000000e+02  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45641468e-06  4.65823426e-06  7.98172329e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.26000000e+02  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45641382e-06  4.68247375e-06  7.73931976e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.27000000e+02  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45641360e-06  4.67284406e-06  7.83561451e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.28000000e+02  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45641205e-06  4.73123368e-06  7.25170276e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.29000000e+02  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45641218e-06  4.70389762e-06  7.52506467e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.30000000e+02  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45641095e-06  4.74509506e-06  7.11307797e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.31000000e+02  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45641039e-06  4.75190952e-06  7.04492776e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.32000000e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45640837e-06  4.82989349e-06  6.26506794e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.33000000e+02  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45640874e-06  4.79144324e-06  6.64957403e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.34000000e+02  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45640762e-06  4.82461424e-06  6.31785288e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.35000000e+02  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45640725e-06  4.82205351e-06  6.34345642e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.36000000e+02  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45640531e-06  4.89211134e-06  5.64285882e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.37000000e+02  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45640534e-06  4.87051626e-06  5.85880985e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.38000000e+02  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45640375e-06  4.92286534e-06  5.33530314e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.39000000e+02  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45640297e-06  4.93815488e-06  5.18239988e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.40000000e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45640041e-06  5.03193146e-06  4.24460856e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.41000000e+02  1.30000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45640105e-06  4.98297087e-06  4.73422088e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.42000000e+02  0.00000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45639991e-06  5.01279093e-06  4.43600888e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.43000000e+02  1.30000000e+00  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45639966e-06  5.00355755e-06  4.52834010e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.44000000e+02  0.00000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45639757e-06  5.07313561e-06  3.83253869e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.45000000e+02  1.30000000e+00  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45639780e-06  5.04333143e-06  4.13058274e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.46000000e+02  0.00000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45639614e-06  5.09326519e-06  3.63122853e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.47000000e+02  1.30000000e+00  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45639542e-06  5.10321513e-06  3.53172190e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.48000000e+02  0.00000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45639267e-06  5.19673208e-06  2.59652488e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.49000000e+02  1.30000000e+00  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45639323e-06  5.15363031e-06  3.02754818e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.50000000e+02  0.00000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45639172e-06  5.19481296e-06  2.61570656e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.51000000e+02  1.30000000e+00  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45639124e-06  5.19388030e-06  2.62502836e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.52000000e+02  0.00000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45638858e-06  5.27916930e-06  1.77211186e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.53000000e+02  1.30000000e+00  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45638867e-06  5.25566972e-06  2.00710853e-07  2.00795881e-09  2.00795881e-09 
 1.00000000e+00  2.54000000e+02  0.00000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45638649e-06  5.32039830e-06  1.35980085e-07  2.00795870e-09  2.00795870e-09 
 1.00000000e+00  2.55000000e+02  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  1.30000000e+00  5.45638543e-06  5.34101577e-06  1.15361561e-07  2.00795870e-09  2.00795870e-09 
